sku_id,week_start,units_sold,revenue,avg_unit_price,promo_days,avg_discount,ad_spend,page_views,return_units,stockout_days,unique_customers,sku_name,category,subcategory,brand,launch_date,unit_cost,list_price,supplier,size,color,lifecycle_stage,target_margin,month,week,campaign_intensity,holiday_days,weekend_days,on_hand_units,on_order_units,lead_time_days,reorder_point,damaged_units,reserved_units,warehouse_zone,gross_margin,lag_1,lag_2,lag_4,lag_8,lag_13,lag_26,lag_52,rolling_4_mean,rolling_8_mean,rolling_13_std,sell_through_proxy,inventory_cover_weeks
SKU0011,2024-11-25,52.0,21627.46,414.9428571428571,7.0,0.152,4301.5,1205.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,48,3.0,0,2,0.0,201.0,27.0,240.0,0.0,0.0,D,0.6197066721751704,50.0,79.0,38.0,86.0,52.0,15.0,51.0,53.5,64.25,16.96376228226611,0.9811320754716981,0.0
SKU0011,2024-12-02,46.0,19451.44,412.825,6.0,0.15633333333333335,3589.5,1005.0,2.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,49,2.5714285714285716,0,2,0.0,207.0,27.0,240.0,0.0,0.0,C,0.617755707624296,52.0,50.0,47.0,55.0,64.0,37.0,51.0,57.0,60.0,16.96376228226611,0.9787234042553191,0.0
SKU0011,2024-12-09,18.0,8807.76,489.32,0.0,0.0,433.89,552.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,50,0.0,0,2,12.0,172.0,27.0,240.0,0.0,0.0,B,0.6775116488187689,46.0,52.0,79.0,78.0,46.0,65.0,51.0,56.75,58.875,17.213590337512265,0.5806451612903226,0.2077922077922078
SKU0011,2024-12-16,36.0,17081.18,476.59714285714284,1.0,0.026,960.95,709.0,2.0,1.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,51,0.0,0,2,0.0,24.0,27.0,240.0,0.0,0.0,C,0.6689027570454831,18.0,46.0,50.0,81.0,40.0,59.0,51.0,41.5,51.375,20.215505600075147,0.972972972972973,0.0
SKU0011,2024-12-23,35.0,16877.63,480.4428571428571,1.0,0.018142857142857145,1207.18,711.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,52,0.0,1,2,0.0,253.0,27.0,240.0,0.0,1.0,C,0.671553031429336,36.0,18.0,52.0,38.0,45.0,59.0,51.0,38.0,45.75,20.49139907125521,0.9722222222222222,0.0
SKU0011,2024-12-30,48.0,20299.44,436.68285714285713,5.0,0.10757142857142857,3234.0299999999997,1017.0,3.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,1,2.5714285714285716,0,2,0.0,172.0,27.0,240.0,0.0,0.0,B,0.6386393525212806,35.0,36.0,46.0,47.0,86.0,52.0,51.0,33.75,45.375,21.065222280896837,0.9795918367346939,0.0
SKU0011,2025-01-06,32.0,13636.86,440.584,3.0,0.0996,1977.31,672.0,1.0,0.0,5.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,1,2,1.1428571428571428,0,2,0.0,238.0,27.0,240.0,0.0,0.0,A,0.6418390136727616,48.0,35.0,18.0,79.0,55.0,58.0,51.0,34.25,45.5,18.752777572047,0.9696969696969697,0.0
SKU0011,2025-01-13,19.0,9297.08,489.32,0.0,0.0,500.90000000000003,438.0,1.0,0.0,5.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,1,3,0.0,0,2,4.0,250.0,27.0,240.0,0.0,0.0,D,0.6775116488187689,32.0,48.0,36.0,50.0,78.0,53.0,51.0,37.75,39.625,19.417148117724263,0.7916666666666666,0.1032258064516129
SKU0011,2025-01-20,32.0,15658.24,489.32,0.0,0.0,716.23,629.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,1,4,0.0,1,2,0.0,116.0,27.0,240.0,0.0,0.0,C,0.6775116488187689,19.0,32.0,35.0,52.0,81.0,56.0,51.0,33.5,35.75,19.023602074723833,0.9696969696969697,0.0
SKU0011,2025-01-27,35.0,17126.2,489.32,0.0,0.0,745.27,637.0,1.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,2,5,0.0,0,2,0.0,190.0,27.0,240.0,0.0,0.0,B,0.6775116488187689,32.0,19.0,48.0,46.0,38.0,69.0,51.0,32.75,33.25,15.81382063503072,0.9722222222222222,0.0
SKU0011,2025-02-03,21.0,10275.720000000001,489.32,0.0,0.0,659.27,538.0,1.0,1.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,2,6,0.0,0,2,0.0,15.0,27.0,240.0,0.0,0.0,A,0.6775116488187689,35.0,32.0,32.0,18.0,47.0,50.0,51.0,29.5,31.875,15.88177475066214,0.9545454545454546,0.0
SKU0011,2025-02-10,44.0,21530.08,489.32,0.0,0.0,888.71,860.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,2,7,0.0,0,2,0.0,23.0,27.0,240.0,0.0,0.0,A,0.6775116488187689,21.0,35.0,19.0,36.0,79.0,49.0,51.0,26.75,32.25,16.640235451983116,0.9777777777777777,0.0
SKU0011,2025-02-17,24.0,11307.7,475.12857142857143,2.0,0.029,1258.07,637.0,2.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,2,8,0.0,0,2,0.0,18.0,27.0,240.0,0.0,0.0,A,0.667879370997324,44.0,21.0,32.0,35.0,50.0,47.0,51.0,33.0,33.25,11.661903789690575,0.96,0.0
SKU0011,2025-02-24,26.0,12722.32,489.32,0.0,0.0,621.45,603.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,3,9,0.0,0,2,0.0,165.0,27.0,240.0,0.0,0.0,C,0.6775116488187689,24.0,44.0,35.0,48.0,52.0,52.0,51.0,31.0,31.875,11.284207253207128,0.9629629629629629,0.0
SKU0011,2025-03-03,34.0,16241.51,475.2,1.0,0.02885714285714286,966.5699999999999,682.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,3,10,0.0,0,2,0.0,201.0,27.0,240.0,0.0,0.0,B,0.6679292929292929,26.0,24.0,21.0,32.0,46.0,64.0,51.0,28.75,29.125,10.066445913694267,0.9714285714285714,0.0
SKU0011,2025-03-10,30.0,14679.599999999999,489.32,0.0,0.0,600.61,608.0,0.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,3,11,0.0,0,2,0.0,202.0,27.0,240.0,0.0,0.0,B,0.6775116488187689,34.0,26.0,44.0,19.0,18.0,46.0,51.0,32.0,29.375,9.187505450896609,0.967741935483871,0.0
SKU0011,2025-03-17,39.0,18650.92,473.87142857142857,1.0,0.03157142857142857,1116.53,748.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,3,12,0.0,0,2,0.0,110.0,27.0,240.0,0.0,0.0,B,0.6669982816315456,30.0,34.0,24.0,32.0,36.0,40.0,51.0,28.5,30.75,8.32666399786445,0.975,0.0
SKU0011,2025-03-24,32.0,15014.78,470.9357142857143,1.0,0.037571428571428575,991.3199999999999,712.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,3,13,0.0,0,2,0.0,19.0,27.0,240.0,0.0,0.0,B,0.6649224188924785,39.0,30.0,26.0,35.0,35.0,45.0,51.0,32.25,31.625,8.486792151669542,0.9696969696969697,0.0
SKU0011,2025-03-31,42.0,16228.79,390.2657142857143,7.0,0.20242857142857143,3696.0,1032.0,0.0,1.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,4,14,2.2857142857142856,0,2,0.0,194.0,27.0,240.0,0.0,0.0,D,0.595660099712284,32.0,39.0,34.0,21.0,48.0,86.0,51.0,33.75,31.25,8.445906306213205,0.9767441860465116,0.0
SKU0011,2025-04-07,37.0,16685.32,467.02,2.0,0.045571428571428575,1539.72,735.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,4,15,0.42857142857142855,0,2,0.0,258.0,27.0,240.0,0.0,0.0,D,0.6621129716072116,42.0,32.0,30.0,44.0,32.0,55.0,51.0,35.75,33.875,7.6225037948539365,0.9736842105263158,0.0
SKU0011,2025-04-14,28.0,12207.06,446.3985714285714,3.0,0.08771428571428572,1662.03,693.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,4,16,0.0,0,2,1.0,19.0,27.0,240.0,0.0,1.0,B,0.6465042450852697,37.0,42.0,39.0,24.0,19.0,78.0,51.0,37.5,33.0,7.772403515660716,0.9333333333333333,0.025974025974025976
SKU0011,2025-04-21,31.0,15168.92,489.32,0.0,0.0,716.98,659.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,4,17,0.0,0,2,0.0,166.0,27.0,240.0,0.0,0.0,C,0.6775116488187689,28.0,37.0,32.0,26.0,32.0,81.0,51.0,34.75,33.5,6.874329804163387,0.96875,0.0
SKU0011,2025-04-28,30.0,14679.6,489.32,0.0,0.0,808.48,629.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,5,18,0.0,0,2,1.0,148.0,27.0,240.0,0.0,0.0,C,0.6775116488187689,31.0,28.0,42.0,34.0,35.0,38.0,51.0,34.5,34.125,6.887372317211855,0.9375,0.028169014084507043
SKU0011,2025-05-05,24.0,11743.68,489.32,0.0,0.0,478.44,499.0,2.0,0.0,5.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,5,19,0.0,0,2,0.0,293.0,27.0,240.0,0.0,0.0,B,0.6775116488187689,30.0,31.0,37.0,30.0,21.0,47.0,51.0,31.5,33.625,6.878058760122002,0.96,0.0
SKU0011,2025-05-12,45.0,22019.4,489.32,0.0,0.0,874.76,762.0,2.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,5,20,0.0,0,2,0.0,19.0,27.0,240.0,0.0,0.0,B,0.6775116488187689,24.0,30.0,28.0,39.0,44.0,79.0,51.0,28.25,32.875,6.513300002539086,0.9782608695652174,0.0
SKU0011,2025-05-19,26.0,12722.32,489.32,0.0,0.0,581.64,558.0,0.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,5,21,0.0,0,2,0.0,179.0,27.0,240.0,0.0,0.0,D,0.6775116488187689,45.0,24.0,31.0,32.0,24.0,50.0,51.0,32.5,33.625,6.666025610204043,0.9629629629629629,0.0
SKU0011,2025-05-26,42.0,19558.12,475.13,1.0,0.029,1286.53,824.0,2.0,1.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,6,22,0.42857142857142855,0,2,0.0,269.0,27.0,240.0,0.0,0.0,C,0.6678803695830614,26.0,45.0,30.0,42.0,26.0,52.0,15.0,31.25,32.875,6.474803234313434,0.9767441860465116,0.0
SKU0011,2025-06-02,44.0,18480.15,418.94,6.0,0.14383333333333334,3694.5,1035.0,2.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,6,23,2.857142857142857,0,2,0.0,15.0,27.0,240.0,0.0,1.0,D,0.6233350837828806,42.0,26.0,24.0,37.0,34.0,46.0,37.0,34.25,32.875,6.63131653401932,0.9777777777777777,0.0
SKU0011,2025-06-09,51.0,21889.73,427.7483333333333,6.0,0.12583333333333332,3943.0,1106.0,0.0,1.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,6,24,2.4285714285714284,0,2,0.0,187.0,27.0,240.0,0.0,0.0,D,0.6310914907129971,44.0,42.0,45.0,28.0,30.0,18.0,65.0,39.25,33.75,7.205766921228864,0.9807692307692307,0.0
SKU0011,2025-06-16,50.0,19406.92,393.00666666666666,6.0,0.19683333333333333,4160.0,1168.0,3.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,6,25,2.7142857142857144,0,2,0.0,204.0,27.0,240.0,0.0,0.0,A,0.5984800936370884,51.0,44.0,26.0,31.0,39.0,36.0,59.0,40.75,36.625,8.34819188161767,0.9803921568627451,0.0
SKU0011,2025-06-23,54.0,22175.98,403.82714285714286,7.0,0.17471428571428568,4105.5,1149.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,6,26,3.0,0,2,0.0,167.0,27.0,240.0,0.0,0.0,A,0.6092387478376533,50.0,51.0,42.0,30.0,32.0,35.0,59.0,46.75,39.0,9.169346927503764,0.9818181818181818,0.0
SKU0011,2025-06-30,59.0,23477.07,393.55428571428575,7.0,0.19571428571428573,4595.5,1289.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,7,27,3.0,0,2,0.0,258.0,27.0,240.0,0.0,0.0,A,0.5990387966082007,54.0,50.0,44.0,24.0,42.0,48.0,52.0,49.75,42.0,10.133721315109648,0.9833333333333333,0.0
SKU0011,2025-07-07,69.0,28194.62,409.84142857142854,7.0,0.16242857142857142,4711.0,1322.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,7,28,3.4285714285714284,0,2,0.0,170.0,27.0,240.0,0.0,0.0,C,0.6149730383528124,59.0,54.0,51.0,45.0,37.0,32.0,58.0,53.5,46.375,11.57915899696188,0.9857142857142858,0.0
SKU0011,2025-07-14,51.0,20964.43,412.4271428571428,7.0,0.15714285714285717,4193.0,1174.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,7,29,3.0,0,2,0.0,196.0,27.0,240.0,0.0,0.0,C,0.6173869670487254,69.0,59.0,50.0,26.0,28.0,19.0,53.0,58.0,49.375,14.015559119631941,0.9807692307692307,0.0
SKU0011,2025-07-21,42.0,16994.08,410.295,6.0,0.1615,3596.5,1007.0,1.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,7,30,3.2857142857142856,0,2,0.0,15.0,27.0,240.0,0.0,0.0,B,0.6153986765619859,51.0,69.0,54.0,42.0,31.0,32.0,56.0,58.25,52.5,13.468386536532014,0.9767441860465116,0.0
SKU0011,2025-07-28,53.0,23318.55,442.55571428571426,7.0,0.09557142857142856,4137.0,1158.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,8,31,2.5714285714285716,0,2,0.0,20.0,27.0,240.0,0.0,0.0,B,0.6434347249256752,42.0,51.0,59.0,44.0,30.0,35.0,69.0,55.25,52.5,12.896033975904894,0.9814814814814815,0.0
SKU0011,2025-08-04,41.0,17010.72,421.79333333333335,4.0,0.138,2466.19,808.0,0.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,8,32,1.4285714285714286,0,2,0.0,268.0,27.0,240.0,0.0,0.0,B,0.6258831339202453,53.0,42.0,69.0,51.0,24.0,21.0,50.0,53.75,53.625,12.202879021372695,0.9761904761904762,0.0
SKU0011,2025-08-11,36.0,17615.52,489.32,0.0,0.0,882.31,654.0,2.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,8,33,0.0,1,2,0.0,169.0,27.0,240.0,0.0,0.0,B,0.6775116488187689,41.0,53.0,51.0,50.0,45.0,44.0,49.0,46.75,52.375,10.304965196074626,0.972972972972973,0.0
SKU0011,2025-08-18,36.0,17615.52,489.32,0.0,0.0,796.45,739.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,8,34,0.0,0,2,0.0,268.0,27.0,240.0,0.0,0.0,D,0.6775116488187689,36.0,41.0,42.0,54.0,26.0,24.0,47.0,43.0,50.625,10.829091871862216,0.972972972972973,0.0
SKU0011,2025-08-25,41.0,19719.6,477.08714285714285,1.0,0.024999999999999998,1014.93,800.0,3.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,8,35,0.0,0,2,0.0,21.0,27.0,240.0,0.0,0.0,C,0.6692428157778902,36.0,36.0,53.0,59.0,42.0,26.0,52.0,41.5,48.375,9.437377949626912,0.9761904761904762,0.0
SKU0011,2025-09-01,48.0,23487.36,489.32,0.0,0.0,1087.69,831.0,3.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,9,36,0.0,0,2,0.0,181.0,27.0,240.0,0.0,0.0,A,0.6775116488187689,41.0,36.0,41.0,69.0,44.0,34.0,64.0,38.5,46.125,9.496963077337375,0.9795918367346939,0.0
SKU0011,2025-09-08,45.0,22019.4,489.32,0.0,0.0,902.99,819.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,9,37,0.0,0,2,0.0,280.0,27.0,240.0,0.0,0.0,C,0.6775116488187689,48.0,41.0,36.0,51.0,51.0,30.0,46.0,40.25,43.5,9.412893503198996,0.9782608695652174,0.0
SKU0011,2025-09-15,38.0,18594.16,489.32,0.0,0.0,634.38,661.0,0.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,9,38,0.0,0,2,0.0,268.0,27.0,240.0,0.0,0.0,B,0.6775116488187689,45.0,48.0,36.0,42.0,50.0,39.0,40.0,42.5,42.75,9.429223531673118,0.9743589743589743,0.0
SKU0011,2025-09-22,43.0,19956.43,466.73,1.0,0.04616666666666667,1290.26,782.0,0.0,1.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,9,39,0.0,0,2,0.0,124.0,27.0,240.0,0.0,0.0,B,0.6619030274462752,38.0,45.0,41.0,53.0,54.0,32.0,45.0,43.0,42.25,9.805153014666685,0.9772727272727273,0.0
SKU0011,2025-09-29,61.0,25638.41,435.00428571428574,5.0,0.111,4202.45,1292.0,2.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,10,40,2.7142857142857144,0,2,0.0,17.0,27.0,240.0,0.0,0.0,C,0.6372449532516921,43.0,38.0,48.0,41.0,59.0,42.0,86.0,43.5,41.0,9.638331593042297,0.9838709677419355,0.0
SKU0011,2025-10-06,105.0,42180.85,397.9557142857143,7.0,0.1867142857142857,6020.0,1696.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,10,41,2.857142857142857,0,2,0.0,30.0,27.0,240.0,0.0,0.0,D,0.6034734661789359,61.0,43.0,45.0,36.0,69.0,37.0,55.0,46.75,43.5,9.87096233585656,0.9905660377358491,0.0
SKU0011,2025-10-13,52.0,22145.65,422.68833333333333,6.0,0.13616666666666669,3813.5,1069.0,3.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,10,42,3.0,0,2,0.0,17.0,27.0,240.0,0.0,0.0,A,0.6266752887273128,105.0,61.0,38.0,36.0,51.0,28.0,78.0,61.75,52.125,18.230715135698222,0.9811320754716981,0.0
SKU0011,2025-10-20,69.0,27455.74,398.1642857142857,7.0,0.1862857142857143,5008.5,1407.0,2.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,10,43,3.0,1,2,0.0,18.0,27.0,240.0,0.0,0.0,D,0.6036811796996931,52.0,105.0,43.0,41.0,42.0,31.0,81.0,65.25,54.125,18.240909221603268,0.9857142857142858,0.0
SKU0011,2025-10-27,56.0,23792.69,418.8566666666666,6.0,0.144,3978.0,1116.0,1.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,11,44,3.2857142857142856,0,2,0.0,22.0,27.0,240.0,0.0,0.0,A,0.6232601446795641,69.0,52.0,61.0,48.0,53.0,30.0,38.0,71.75,57.625,18.865923696524355,0.9824561403508771,0.0
SKU0011,2025-11-03,45.0,18067.16,412.41499999999996,6.0,0.15716666666666668,3712.0,1040.0,0.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,11,45,3.0,0,2,0.0,27.0,27.0,240.0,0.0,0.0,B,0.6173757016597359,56.0,69.0,105.0,45.0,41.0,24.0,47.0,70.5,58.625,18.90563611527206,0.9782608695652174,0.0
SKU0011,2025-11-10,38.0,15461.54,401.3233333333333,6.0,0.17983333333333332,3393.5,949.0,2.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,11,46,3.0,0,2,0.0,118.0,27.0,240.0,0.0,0.0,A,0.6068008339078216,45.0,56.0,52.0,38.0,36.0,45.0,79.0,55.5,58.625,18.750384611439987,0.9743589743589743,0.0
SKU0011,2025-11-17,56.0,23231.93,418.36857142857144,7.0,0.145,4172.0,1168.0,0.0,1.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,11,47,3.4285714285714284,0,2,0.0,183.0,27.0,240.0,0.0,0.0,B,0.622820616134782,38.0,45.0,69.0,43.0,36.0,26.0,50.0,52.0,58.625,18.616576567052423,0.9824561403508771,0.0
SKU0011,2025-11-24,52.0,20682.57,410.67857142857144,7.0,0.16071428571428573,4263.0,1194.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,11,48,3.2857142857142856,0,2,0.0,19.0,27.0,240.0,0.0,0.0,B,0.6157578919906078,56.0,38.0,56.0,61.0,41.0,42.0,52.0,48.75,60.25,17.993232345979777,0.9811320754716981,0.0
SKU0011,2025-12-01,54.0,23296.53,434.72285714285715,7.0,0.11157142857142857,4308.5,1207.0,0.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,49,2.857142857142857,0,2,0.0,30.0,27.0,240.0,0.0,0.0,D,0.6370101148186365,52.0,56.0,45.0,105.0,48.0,44.0,46.0,47.75,59.125,17.604996377048767,0.9818181818181818,0.0
SKU0011,2025-12-08,29.0,14190.279999999999,489.32,0.0,0.0,681.13,581.0,3.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,50,0.0,0,2,4.0,263.0,27.0,240.0,0.0,0.0,D,0.6775116488187689,54.0,52.0,38.0,52.0,45.0,51.0,18.0,50.0,52.75,17.499816848858522,0.8529411764705882,0.0784313725490196
SKU0011,2025-12-15,29.0,14190.279999999999,470.0733333333333,1.0,0.03933333333333333,861.74,634.0,1.0,0.0,6.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,51,0.0,0,2,0.0,119.0,27.0,240.0,0.0,0.0,D,0.6643076966714413,29.0,54.0,56.0,69.0,38.0,50.0,36.0,47.75,49.875,18.772251753517438,0.9666666666666667,0.0
SKU0011,2025-12-22,33.0,15465.939999999999,475.40999999999997,1.0,0.02842857142857143,1071.01,675.0,1.0,0.0,7.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,52,0.0,1,2,0.0,18.0,27.0,240.0,0.0,0.0,B,0.6680759765255253,29.0,29.0,52.0,56.0,43.0,54.0,35.0,41.0,44.875,19.54908352498063,0.9705882352941176,0.0
SKU0011,2025-12-29,19.0,9297.08,489.32,0.0,0.0,406.06,358.0,0.0,0.0,3.0,Tables 0011,Furniture,Tables,UrbanNest,2024-04-18,157.8,489.32,S2-Pune,XS,Beige,Slow Moving,0.678,12,1,0.0,0,0,0.0,18.0,27.0,240.0,0.0,0.0,B,0.6775116488187689,33.0,29.0,54.0,45.0,61.0,59.0,48.0,36.25,42.0,20.16248102356561,0.95,0.0
SKU0012,2024-05-27,16.0,33309.990000000005,2081.875,2.0,0.21250000000000002,1221.0,342.0,1.0,0.0,2.0,Ceiling Lights 0012,Lighting,Ceiling Lights,BrightHome,2024-03-15,1537.69,2643.65,S1-Mumbai,M,Beige,Growth,0.418,6,22,3.0,0,2,407.0,14.0,14.0,133.0,5.0,16.0,B,0.26139177424196935,41.0,41.0,42.0,40.5,39.0,38.0,45.5,44.375,44.5625,13.01675448934561,0.03773584905660377,12.996521639961225
