customer_id,recency_days,frequency,monetary,units,rfm_score,segment,churn_risk,avg_discount,return_rate
CUST00537,23,7,79838.58,39,433,Potential Loyalists,0.16932249579638656,0.06928571428571428,0.024390243902439025
CUST00538,84,12,193293.2,62,255,At Risk,0.1755789958626859,0.07266666666666667,0.045454545454545456
CUST00539,13,5,43984.84,24,511,Potential Loyalists,0.1833412510802031,0.0622,0.038461538461538464
CUST00540,44,7,97990.34,61,333,Need Attention,0.1926616229854606,0.062,0.046153846153846156
CUST00541,17,10,84025.37999999999,55,453,Loyal Customers,0.12824545630676643,0.06839999999999999,0.05084745762711865
CUST00542,3,14,180184.41999999998,71,555,Champions,0.057137968546025965,0.032857142857142856,0.0136986301369863
CUST00543,13,5,23900.179999999997,24,511,Potential Loyalists,0.17887232800328,0.0506,0.0
CUST00544,90,6,90808.23000000001,31,223,Hibernating,0.2510766297662977,0.0675,0.0
CUST00545,20,18,308347.91000000003,122,455,Champions,0.03689523239484363,0.1081111111111111,0.031496062992125984
CUST00546,37,6,94529.17,34,323,Need Attention,0.1981829848298483,0.08083333333333333,0.027777777777777776
CUST00547,20,9,66481.22,38,442,Loyal Customers,0.14129554735547356,0.08244444444444445,0.0
CUST00548,119,6,50074.62,25,121,Hibernating,0.2833641258126867,0.030333333333333334,0.07142857142857142
CUST00549,83,7,50202.74,36,231,At Risk,0.23606603865136397,0.08914285714285715,0.02631578947368421
CUST00550,93,6,80832.88,35,223,Hibernating,0.25150696186961874,0.044333333333333336,0.0
CUST00551,11,15,224065.03,120,555,Champions,0.05995912468892129,0.05466666666666667,0.06201550387596899
CUST00552,155,6,46699.59,25,121,Hibernating,0.3302338253382534,0.1475,0.0
CUST00553,63,15,232494.27,73,355,Loyal Customers,0.11548852395329146,0.06906666666666667,0.03896103896103896
CUST00554,24,7,92193.39,37,433,Potential Loyalists,0.1698755261794376,0.06414285714285714,0.02564102564102564
CUST00555,129,5,52901.65,22,112,Hibernating,0.31596516933169333,0.15860000000000002,0.0
CUST00556,13,9,106588.07,61,544,Champions,0.1317781057810578,0.06555555555555555,0.0
CUST00557,31,9,134368.31,52,445,Champions,0.15249343173431734,0.07766666666666666,0.0
CUST00558,33,8,106746.57999999999,48,434,Potential Loyalists,0.1696362599741382,0.062375,0.057692307692307696
CUST00559,11,9,122280.55,48,544,Champions,0.12977513928080459,0.04055555555555555,0.0392156862745098
CUST00560,297,7,137965.05,65,135,At Risk,0.47195849538111595,0.15414285714285714,0.014925373134328358
CUST00561,252,4,35118.29,11,111,Hibernating,0.44077900779007784,0.0,0.0
CUST00562,43,10,160093.02,86,355,Loyal Customers,0.155742290734368,0.0846,0.02247191011235955
CUST00563,127,10,87184.16,58,153,At Risk,0.2506687876380403,0.1197,0.03278688524590164
CUST00564,261,4,32974.96,13,111,Hibernating,0.454040004100041,0.03025,0.0
CUST00565,33,3,34298.490000000005,14,411,Potential Loyalists,0.22112698646986473,0.020666666666666667,0.0
CUST00566,60,8,47347.020000000004,41,331,Need Attention,0.20446522792500652,0.12,0.045454545454545456
CUST00567,21,9,122904.9,78,444,Champions,0.14604565805658057,0.10477777777777779,0.0125
CUST00568,105,7,108875.86,39,234,At Risk,0.2539344304300186,0.04314285714285714,0.024390243902439025
CUST00569,63,9,61704.8,28,342,Loyal Customers,0.19540493115898896,0.10688888888888888,0.06451612903225806
CUST00570,46,9,89550.46,45,343,Loyal Customers,0.16990055324383033,0.07477777777777778,0.02127659574468085
CUST00571,24,5,12014.56,16,411,Potential Loyalists,0.1987599901599016,0.08120000000000001,0.05555555555555555
CUST00572,38,9,163975.61,55,345,Loyal Customers,0.16156949399838827,0.06788888888888889,0.034482758620689655
CUST00573,25,7,80371.02,33,433,Potential Loyalists,0.16570578340069114,0.037571428571428575,0.0
CUST00574,47,4,21978.0,11,311,Need Attention,0.24433016021698678,0.13975,0.07692307692307693
CUST00575,167,6,36745.76,27,121,Hibernating,0.3416351537515375,0.1355,0.0
CUST00576,90,10,151119.1,76,255,At Risk,0.20932774087740877,0.10200000000000001,0.0375
CUST00577,58,4,56930.72,26,312,Need Attention,0.24088753177531774,0.06425,0.0
CUST00578,52,6,62539.5,41,322,Need Attention,0.21699242312423125,0.12233333333333334,0.0
CUST00579,74,10,109562.66,49,254,At Risk,0.18836259711067696,0.0819,0.0196078431372549
CUST00580,86,7,115216.95000000001,56,234,At Risk,0.2401961322273321,0.10285714285714286,0.017241379310344827
CUST00581,33,7,38483.33,24,431,Potential Loyalists,0.18718359208647034,0.11957142857142856,0.038461538461538464
CUST00582,91,5,87076.72,27,213,Hibernating,0.27241958337928207,0.1116,0.034482758620689655
CUST00583,1,7,60947.090000000004,25,532,Potential Loyalists,0.15272323239422872,0.1187142857142857,0.037037037037037035
CUST00584,205,5,121713.92,51,114,Hibernating,0.39573101657809023,0.133,0.018867924528301886
CUST00585,70,13,103220.31,59,254,At Risk,0.14470501403475572,0.0723846153846154,0.0
CUST00586,30,8,126445.54,50,434,Potential Loyalists,0.16457054325543258,0.085375,0.0
CUST00587,86,7,73583.17,44,232,At Risk,0.2329882504539331,0.054285714285714284,0.0
CUST00588,22,10,112896.21,50,454,Champions,0.1384510811266603,0.1176,0.03773584905660377
CUST00589,18,9,172185.4,73,445,Champions,0.14356865928659288,0.11922222222222222,0.0
CUST00590,19,5,42231.71,19,411,Potential Loyalists,0.19385032554325543,0.0108,0.16666666666666666
CUST00591,30,9,179592.31999999998,61,445,Champions,0.15235982896971828,0.0748888888888889,0.015873015873015872
CUST00592,202,5,90354.98,46,113,Hibernating,0.39733391717917177,0.1718,0.020833333333333332
CUST00593,12,7,132355.71,40,534,Potential Loyalists,0.15505241737600103,0.03371428571428571,0.046511627906976744
CUST00594,50,7,164157.05,58,335,Need Attention,0.20149293031946713,0.091,0.03278688524590164
CUST00595,187,6,79905.69,28,123,Hibernating,0.34951736777367776,0.022833333333333334,0.0
CUST00596,3,13,199681.25,68,555,Champions,0.07171631500930394,0.033846153846153845,0.041666666666666664
CUST00597,85,10,61107.24,40,252,At Risk,0.20656594927663563,0.13269999999999998,0.023809523809523808
CUST00598,19,7,82185.12,39,433,Potential Loyalists,0.17024321443214435,0.09714285714285716,0.047619047619047616
CUST00599,90,7,45391.83,32,231,At Risk,0.24715440754407544,0.09857142857142856,0.05714285714285714
CUST00600,32,7,36090.619999999995,19,431,Potential Loyalists,0.18257751068939262,0.084,0.047619047619047616
CUST00601,34,9,196285.39,85,445,Champions,0.15927663740085676,0.09977777777777778,0.011494252873563218
CUST00602,77,7,125244.36,42,234,At Risk,0.22279257881929468,0.034428571428571426,0.022727272727272728
CUST00603,211,5,30035.23,16,111,Hibernating,0.3951462468224682,0.0872,0.0
CUST00604,45,7,105033.34000000001,56,334,Need Attention,0.19676730776765894,0.10657142857142857,0.017241379310344827
CUST00605,52,8,129352.87000000001,47,334,Need Attention,0.19827297867978683,0.143375,0.04
CUST00606,59,5,86251.59,40,313,Need Attention,0.23153035048676068,0.0482,0.046511627906976744
CUST00607,89,10,150882.26,82,255,At Risk,0.2055740111286827,0.09670000000000001,0.011904761904761904
CUST00608,52,16,264909.02,120,355,Loyal Customers,0.09530230407661221,0.1003125,0.03968253968253968
CUST00609,3,6,53227.27,31,522,Potential Loyalists,0.16304124119423014,0.08950000000000001,0.030303030303030304
CUST00610,146,6,118939.63,70,124,Hibernating,0.31363394013940143,0.08016666666666666,0.013888888888888888
CUST00611,89,9,130434.58,53,244,At Risk,0.22049037871431346,0.09200000000000001,0.05263157894736842
CUST00612,12,8,30318.97,17,531,Potential Loyalists,0.14386855063550638,0.073375,0.0
CUST00613,12,11,166064.21,57,555,Champions,0.11001827071768407,0.08554545454545454,0.01694915254237288
CUST00614,38,7,63739.86,23,332,Need Attention,0.1914572225150823,0.10957142857142857,0.04
CUST00615,46,7,112284.95,52,334,Need Attention,0.19685958960541985,0.09757142857142857,0.018518518518518517
CUST00616,66,7,56845.99,32,232,At Risk,0.21325326332254918,0.048571428571428564,0.029411764705882353
CUST00617,95,12,71609.81,39,252,At Risk,0.1888933737480232,0.08408333333333334,0.047619047619047616
CUST00618,26,8,114708.56999999999,62,434,Potential Loyalists,0.16521163891254298,0.105875,0.03076923076923077
CUST00619,122,4,70598.63,26,112,Hibernating,0.30844461664616646,0.0565,0.0
CUST00620,22,8,42355.630000000005,23,431,Potential Loyalists,0.15339965764657648,0.063625,0.0
CUST00621,83,5,65383.200000000004,38,212,Hibernating,0.2674600770807708,0.1646,0.0
CUST00622,64,9,119529.06,61,344,Loyal Customers,0.19413375153751536,0.10955555555555556,0.03125
CUST00623,74,4,66049.37,19,212,Hibernating,0.2606788268025538,0.05475,0.047619047619047616
CUST00624,19,6,28325.8,18,421,Potential Loyalists,0.17099876998769992,0.0,0.05
CUST00625,61,4,37742.98,15,311,Need Attention,0.2443078638786388,0.066,0.0
CUST00626,38,9,60949.270000000004,62,342,Loyal Customers,0.16663989291657624,0.08411111111111111,0.07352941176470588
CUST00627,96,4,39306.08,21,211,Hibernating,0.2851517384173841,0.09425,0.0
CUST00628,5,8,67270.41,34,532,Potential Loyalists,0.1469699979499795,0.143125,0.027777777777777776
CUST00629,286,9,108633.52,42,144,At Risk,0.4251898423347869,0.061000000000000006,0.022727272727272728
CUST00630,124,6,73960.3,42,122,Hibernating,0.28918039360393605,0.08183333333333333,0.0
CUST00631,68,8,90408.77,37,233,At Risk,0.20280103194878102,0.048,0.02564102564102564
CUST00632,68,6,73751.88,35,222,Hibernating,0.22519419434194343,0.04800000000000001,0.0
CUST00633,45,10,73116.83,50,352,Loyal Customers,0.16182762725212155,0.10729999999999999,0.03773584905660377
CUST00634,7,9,96772.09,30,543,Loyal Customers,0.12439259308956727,0.01711111111111111,0.06060606060606061
CUST00635,8,4,58603.46,24,512,Potential Loyalists,0.1925719967199672,0.1075,0.0
CUST00636,79,9,125462.22,76,244,At Risk,0.2138173951764834,0.14377777777777778,0.02531645569620253
CUST00637,72,9,73203.87,39,242,At Risk,0.20066585665856657,0.09722222222222222,0.024390243902439025
CUST00638,132,6,72819.65,28,122,Hibernating,0.29562127921279213,0.06416666666666666,0.0
CUST00639,22,8,187305.8,69,435,Potential Loyalists,0.1570168798687987,0.07525,0.027777777777777776
CUST00640,17,12,68237.4,44,452,Loyal Customers,0.09898521525215254,0.06216666666666667,0.0
CUST00641,76,9,83665.35,41,243,At Risk,0.21092221173374523,0.14777777777777779,0.023255813953488372
CUST00642,70,9,156868.49,67,245,At Risk,0.1946010824108241,0.08077777777777778,0.0
CUST00643,26,5,47324.99,26,411,Potential Loyalists,0.20144776711767118,0.12279999999999999,0.0
CUST00644,2,6,132289.5,46,524,Potential Loyalists,0.16121355473554738,0.08950000000000001,0.020833333333333332
CUST00645,69,5,49658.95,30,211,Hibernating,0.24007452726527265,0.040400000000000005,0.03125
CUST00646,70,5,83476.3,47,213,Hibernating,0.2520686379663797,0.1256,0.04
CUST00647,9,12,231848.71,96,555,Champions,0.09473065617390869,0.09125,0.01020408163265306
CUST00648,103,4,40436.63,20,211,Hibernating,0.2917188769614969,0.05625,0.045454545454545456
CUST00649,26,10,144067.80000000002,47,455,Champions,0.14806065600656007,0.1605,0.04
CUST00650,123,6,132470.48,48,124,Hibernating,0.28712753780478983,0.04750000000000001,0.0392156862745098
CUST00651,73,10,106975.34,52,254,At Risk,0.18499185895858955,0.0758,0.0
CUST00652,51,8,40491.53,34,331,Need Attention,0.193555090200902,0.121125,0.027777777777777776
CUST00653,36,8,119158.02,34,434,Potential Loyalists,0.17238620746207464,0.097,0.0
CUST00654,174,5,60638.119999999995,50,112,Hibernating,0.3715386124199703,0.2076,0.019230769230769232
CUST00655,96,10,98326.98999999999,40,253,At Risk,0.20924116698881273,0.05689999999999999,0.023809523809523808
CUST00656,105,5,50421.66,28,212,Hibernating,0.27523451250512504,0.0332,0.0
CUST00657,8,11,95211.86,50,553,Loyal Customers,0.1123098545434854,0.12645454545454546,0.03773584905660377
CUST00658,26,14,178558.97,84,455,Champions,0.09041046841637247,0.09142857142857143,0.03409090909090909
CUST00659,14,5,66300.7,25,512,Potential Loyalists,0.18812872441867276,0.0712,0.07142857142857142
CUST00660,28,9,72385.94,31,442,Loyal Customers,0.1524940087219054,0.08422222222222223,0.030303030303030304
CUST00661,241,2,29493.42,12,111,Hibernating,0.45843223452234516,0.0415,0.0
CUST00662,72,3,48906.88,19,211,Hibernating,0.28002130381303814,0.16366666666666665,0.0
CUST00663,36,8,90555.16,53,433,Potential Loyalists,0.17568575291662009,0.112375,0.01818181818181818
CUST00664,17,10,113449.36,48,454,Champions,0.12882904431198156,0.0687,0.057692307692307696
CUST00665,7,8,62482.75,29,532,Potential Loyalists,0.14240364229126165,0.08424999999999999,0.03225806451612903
CUST00666,39,8,86427.55,58,333,Need Attention,0.18091949038506777,0.1195,0.03278688524590164
CUST00667,12,6,45428.31,18,521,Potential Loyalists,0.16464799507995084,0.042833333333333334,0.0
CUST00668,2,9,114356.81999999999,51,544,Champions,0.125063184365177,0.083,0.037037037037037035
CUST00669,29,6,45644.729999999996,19,421,Potential Loyalists,0.19256940080829382,0.09216666666666666,0.047619047619047616
CUST00670,18,5,110969.91,35,414,Potential Loyalists,0.18952688150881508,0.0948,0.0
CUST00671,119,9,155387.4,57,145,At Risk,0.250609840098401,0.11055555555555557,0.0
CUST00672,14,8,133749.29,53,535,Potential Loyalists,0.15051591489486324,0.087125,0.03571428571428571
CUST00673,210,2,30073.89,13,111,Hibernating,0.43203880278802786,0.098,0.0
CUST00674,47,8,121329.98,53,334,Need Attention,0.18315242517425176,0.088625,0.0
CUST00675,153,3,7326.59,11,111,Hibernating,0.35942027060270604,0.103,0.0
CUST00676,56,10,97900.35,42,353,Loyal Customers,0.17408753259532594,0.1069,0.044444444444444446
CUST00677,58,9,51751.75,54,342,Loyal Customers,0.18166642066420663,0.08,0.0
CUST00678,76,6,114729.61,37,224,Hibernating,0.24168636200208157,0.09699999999999999,0.02564102564102564
CUST00679,20,9,120886.75,60,444,Champions,0.13849862427855048,0.018111111111111113,0.06153846153846154
CUST00680,197,6,86922.89,33,123,Hibernating,0.36898418907046215,0.07683333333333332,0.02857142857142857
CUST00681,8,8,95848.66,53,533,Potential Loyalists,0.15434534921038867,0.150375,0.06896551724137931
CUST00682,17,10,100531.75,43,453,Loyal Customers,0.12287143747437473,0.0427,0.022222222222222223
CUST00683,222,4,39972.26,17,111,Hibernating,0.41296568675686757,0.03575,0.0
CUST00684,104,12,184045.11000000002,76,255,At Risk,0.1982404872741035,0.10491666666666667,0.01282051282051282
CUST00685,41,13,124992.36,60,354,Loyal Customers,0.11644334216419087,0.06423076923076923,0.046875
CUST00686,55,4,59513.71,23,312,Need Attention,0.25113719967199666,0.14975,0.04
CUST00687,146,8,59962.98,36,132,At Risk,0.28653364774174056,0.04975,0.02631578947368421
CUST00688,24,12,152175.81,87,455,Champions,0.114224866564396,0.11925000000000001,0.011235955056179775
CUST00689,157,6,46289.85,35,121,Hibernating,0.32379620890262956,0.057999999999999996,0.02702702702702703
CUST00690,60,14,104021.61,68,354,Loyal Customers,0.1312869595267381,0.14207142857142857,0.014285714285714285
CUST00691,217,4,18242.66,7,111,Hibernating,0.4033251332513325,0.0,0.0
CUST00692,72,8,75084.52,35,232,At Risk,0.20525519270192702,0.049875,0.0
CUST00693,104,7,55596.1,45,232,At Risk,0.25588452878814505,0.08457142857142859,0.0
CUST00694,79,8,81180.20999999999,31,233,At Risk,0.2150352100339185,0.04875,0.030303030303030304
CUST00695,218,5,66256.58,23,112,Hibernating,0.39553302173021726,0.028000000000000004,0.0
CUST00696,65,10,170003.69,62,255,At Risk,0.18220333698609711,0.0936,0.045454545454545456
CUST00697,17,9,128257.78,46,444,Champions,0.13796385470793485,0.05422222222222222,0.04081632653061224
CUST00698,69,7,32935.32,30,231,At Risk,0.2172620828208282,0.054,0.03125
CUST00699,99,6,90852.38,31,223,Hibernating,0.26414762607626074,0.09616666666666666,0.0
CUST00700,152,5,64722.95,27,112,Hibernating,0.33740971545715454,0.1322,0.0
CUST00701,24,9,96806.32,51,443,Loyal Customers,0.14844542412216577,0.0937777777777778,0.018867924528301886
CUST00702,34,6,45330.64,50,421,Potential Loyalists,0.1990504305043051,0.13333333333333333,0.0
CUST00703,23,10,131279.09,58,454,Champions,0.13463727472291115,0.08020000000000001,0.03278688524590164
CUST00704,224,3,68329.29000000001,22,112,Hibernating,0.4261181303813038,0.025666666666666667,0.0
CUST00705,5,12,213434.02,95,555,Champions,0.0916265399000929,0.09425,0.02040816326530612
CUST00706,102,6,86737.42,25,223,Hibernating,0.26918092114254477,0.08666666666666667,0.037037037037037035
CUST00707,32,5,38800.67,30,411,Potential Loyalists,0.21797243132431324,0.20700000000000002,0.0
CUST00708,50,7,84045.06,42,333,Need Attention,0.198629979499795,0.089,0.0
CUST00709,40,7,87424.07,44,333,Need Attention,0.19266030106015347,0.12842857142857142,0.0
CUST00710,44,12,150717.63999999998,49,355,Loyal Customers,0.1297868316330222,0.065,0.0196078431372549
CUST00711,40,8,126245.23000000001,52,334,Need Attention,0.17437165026650267,0.077875,0.0
CUST00712,20,7,65321.55,33,432,Potential Loyalists,0.16315396005388624,0.023857142857142855,0.05555555555555555
CUST00713,142,13,158100.38,65,155,At Risk,0.22499207953708494,0.07976923076923076,0.029411764705882353
CUST00714,6,8,56481.96,26,532,Potential Loyalists,0.13966002928600715,0.068,0.03571428571428571
CUST00715,10,8,120129.51999999999,40,534,Potential Loyalists,0.14585309113805425,0.091875,0.023809523809523808
CUST00716,69,3,24042.870000000003,11,211,Hibernating,0.2620509717097171,0.04066666666666666,0.0
CUST00717,18,6,57173.420000000006,22,422,Potential Loyalists,0.1749886592865929,0.0755,0.0
CUST00718,9,9,132393.77000000002,60,544,Champions,0.12924131889060825,0.06933333333333333,0.016129032258064516
CUST00719,5,4,90877.19,29,513,Potential Loyalists,0.18569166461664618,0.03525,0.0625
CUST00720,34,8,87576.83,42,433,Potential Loyalists,0.17359154161541615,0.09525,0.044444444444444446
CUST00721,74,8,44975.909999999996,46,231,At Risk,0.21396708077080775,0.09075,0.020833333333333332
CUST00722,116,10,128619.8,57,154,At Risk,0.22925455130958086,0.0499,0.01694915254237288
CUST00723,105,6,134442.89,52,225,Hibernating,0.27348829028290284,0.1205,0.0
CUST00724,36,11,114691.43,63,454,Champions,0.1320783286741958,0.04645454545454546,0.030303030303030304
CUST00725,57,6,81207.27,27,323,Need Attention,0.21308297662976633,0.04516666666666667,0.0
CUST00726,121,10,98313.31,50,153,At Risk,0.2448891726117261,0.1469,0.0
CUST00727,69,10,80705.65,56,253,At Risk,0.18453872649898911,0.0962,0.017241379310344827
CUST00728,19,7,69098.84,38,432,Potential Loyalists,0.17167327250415362,0.10828571428571429,0.04878048780487805
CUST00729,18,6,59001.39,45,422,Potential Loyalists,0.17345078694616736,0.048499999999999995,0.02127659574468085
CUST00730,15,10,137549.96,70,555,Champions,0.12224143829438294,0.07010000000000001,0.0
CUST00731,116,7,86831.18,41,133,At Risk,0.27053489374627965,0.08414285714285714,0.023255813953488372
CUST00732,113,6,59456.01,22,122,Hibernating,0.2827225092250923,0.09833333333333333,0.041666666666666664
CUST00733,169,2,25162.6,15,111,Hibernating,0.38288426404264037,0.054,0.0
CUST00734,74,6,183603.89,59,225,Hibernating,0.24044633395842158,0.11066666666666668,0.01639344262295082
CUST00735,5,10,109612.77,42,554,Champions,0.1169088419216107,0.0581,0.0851063829787234
CUST00736,150,4,70608.98,29,112,Hibernating,0.35066771627716276,0.11699999999999999,0.0625
CUST00737,178,9,47210.0,27,141,At Risk,0.3084663714637146,0.06655555555555555,0.0
CUST00738,26,9,106463.14,46,444,Champions,0.1525562115621156,0.12277777777777778,0.0
CUST00739,8,11,121224.82,59,554,Champions,0.11054072268933833,0.11536363636363638,0.03225806451612903
CUST00740,18,10,147047.30000000002,69,455,Champions,0.12707177039770395,0.0836,0.0
CUST00741,27,6,74465.81,29,422,Potential Loyalists,0.18593965559655598,0.08650000000000001,0.0
CUST00742,106,8,85810.49,42,233,At Risk,0.24571895653956538,0.083875,0.0
CUST00743,4,8,141900.82,58,535,Potential Loyalists,0.1403609983599836,0.104375,0.016666666666666666
CUST00744,17,9,163401.51,70,445,Champions,0.14227699607407035,0.09911111111111111,0.0273972602739726
CUST00745,106,5,34201.46,20,211,Hibernating,0.2789329868425957,0.0248,0.045454545454545456
CUST00746,110,4,10392.99,11,111,Hibernating,0.29524328823288226,0.0535,0.0
CUST00747,77,7,87314.31,30,233,At Risk,0.22443439700111287,0.04242857142857143,0.03125
CUST00748,74,4,117889.95,50,214,Hibernating,0.2690577645314915,0.14350000000000002,0.019230769230769232
CUST00749,23,8,104953.45,41,434,Potential Loyalists,0.15549023346396257,0.056625,0.023255813953488372
CUST00750,3,7,69792.57,27,532,Potential Loyalists,0.15071763369062263,0.10885714285714286,0.0
CUST00751,15,8,129850.21,67,534,Potential Loyalists,0.14799830302868247,0.071375,0.014492753623188406
CUST00752,23,10,133004.05000000002,31,455,Champions,0.1328802062561802,0.0482,0.058823529411764705
CUST00753,70,1,29650.47,32,211,Hibernating,0.2943255268552685,0.097,0.0
CUST00754,260,4,30635.479999999996,9,111,Hibernating,0.449339893398934,0.0,0.0
CUST00755,20,4,86853.4,34,413,Potential Loyalists,0.2090455473554735,0.11925,0.027777777777777776
CUST00756,45,5,64452.229999999996,26,312,Need Attention,0.22391701329584723,0.11680000000000001,0.03571428571428571
CUST00757,76,4,64990.770000000004,25,212,Hibernating,0.2639295243952439,0.09575,0.0
CUST00758,51,4,73942.45,29,312,Need Attention,0.242067402028859,0.11499999999999999,0.03225806451612903
CUST00759,35,9,91280.15,58,443,Loyal Customers,0.16059682535841752,0.08766666666666666,0.03278688524590164
CUST00760,56,8,131931.75,56,334,Need Attention,0.19081342148421485,0.038875,0.05
CUST00761,189,8,81886.91,31,133,At Risk,0.3321231447314473,0.06375,0.0
CUST00762,45,7,61697.76,34,332,Need Attention,0.19723942599425992,0.12200000000000001,0.0
CUST00763,18,6,80966.93,32,423,Potential Loyalists,0.17210865928659289,0.0515,0.0
CUST00764,204,5,28751.44,16,111,Hibernating,0.3833834719147191,0.0516,0.0
CUST00765,13,9,57371.54,29,542,Loyal Customers,0.12939143911439116,0.04566666666666667,0.0
CUST00766,79,7,93533.52,49,233,At Risk,0.22831725576596426,0.052142857142857144,0.038461538461538464
CUST00767,55,9,166935.57,55,345,Loyal Customers,0.18109470925054078,0.079,0.034482758620689655
CUST00768,128,7,104279.78,42,134,At Risk,0.28755004275757046,0.13442857142857143,0.0
CUST00769,39,11,164895.77,85,355,Loyal Customers,0.14606759494679586,0.14881818181818182,0.011494252873563218
CUST00770,98,6,84125.23,43,223,Hibernating,0.26035529315293154,0.058666666666666666,0.022222222222222223
CUST00771,47,6,38942.21,18,321,Need Attention,0.2037818696186962,0.056833333333333326,0.0
CUST00772,117,8,144453.08,52,135,At Risk,0.249941655733224,0.008625,0.018518518518518517
CUST00773,48,12,195228.03,71,355,Loyal Customers,0.14926345218127507,0.16141666666666668,0.06493506493506493
CUST00774,72,6,187246.85,63,225,Hibernating,0.2391454063771407,0.11833333333333333,0.015384615384615385
CUST00775,76,2,25835.0,13,211,Hibernating,0.3018973021730217,0.164,0.06666666666666667
CUST00776,26,6,159275.56,50,425,Potential Loyalists,0.18760800643391054,0.09649999999999999,0.019230769230769232
CUST00777,33,5,80819.45,29,413,Potential Loyalists,0.20272254202542025,0.071,0.0
CUST00778,34,10,158566.51,65,455,Champions,0.14294648279188674,0.0536,0.029411764705882353
CUST00779,151,9,141898.85,50,145,At Risk,0.2833122504583536,0.07255555555555555,0.03773584905660377
CUST00780,37,5,43202.119999999995,22,311,Need Attention,0.2142669848298483,0.0782,0.08
CUST00781,72,8,101653.97,31,234,At Risk,0.20677019270192704,0.0625,0.0
CUST00782,47,5,37930.24,20,311,Need Attention,0.21549609184091842,0.0526,0.0
CUST00783,144,5,84568.18000000001,31,113,Hibernating,0.33381871220123965,0.13440000000000002,0.058823529411764705
CUST00784,43,7,22899.379999999997,34,331,Need Attention,0.1980306331634745,0.1464285714285714,0.0
CUST00785,20,7,86162.18000000001,57,433,Potential Loyalists,0.18197366307487958,0.17471428571428574,0.06451612903225806
CUST00786,57,8,66483.83,28,332,Need Attention,0.19169019885198854,0.048375,0.03333333333333333
CUST00787,39,7,81894.62,37,333,Need Attention,0.19404161893047503,0.14885714285714285,0.0
CUST00788,47,7,129323.0,47,334,Need Attention,0.19549230045769844,0.076,0.02040816326530612
CUST00789,26,10,129940.45999999999,59,454,Champions,0.13884013141639612,0.0994,0.01639344262295082
CUST00790,54,5,52983.82,22,312,Need Attention,0.22699486674866748,0.086,0.0
CUST00791,11,8,90723.94,39,533,Potential Loyalists,0.14248343993439935,0.07075000000000001,0.0
CUST00792,333,4,40771.55,19,111,Hibernating,0.5381074983892695,0.057,0.047619047619047616
CUST00793,88,10,149258.59,51,255,At Risk,0.2019544824381577,0.058699999999999995,0.037037037037037035
CUST00794,66,9,152753.62,75,245,At Risk,0.1938396006453571,0.10144444444444445,0.012987012987012988
CUST00795,31,9,140505.98,54,445,Champions,0.16310676506765068,0.11055555555555556,0.08333333333333333
CUST00796,21,8,142180.66999999998,61,435,Potential Loyalists,0.15448954694546946,0.081625,0.0
CUST00797,73,9,178056.01,59,245,At Risk,0.20284526066799127,0.07144444444444445,0.07692307692307693
CUST00798,65,2,14370.71,7,211,Hibernating,0.27777275112751126,0.1055,0.0
CUST00799,180,5,96940.21,33,113,Hibernating,0.35510881508815084,0.03,0.0
CUST00800,19,9,112425.47,55,444,Champions,0.14339739067735505,0.08588888888888888,0.034482758620689655
CUST00801,77,10,160840.04,68,255,At Risk,0.19238982288977816,0.083,0.028169014084507043
CUST00802,58,7,108563.83,54,334,Need Attention,0.20700229368007964,0.08742857142857142,0.0
CUST00803,41,6,100810.41,42,324,Need Attention,0.21437676096760971,0.169,0.044444444444444446
CUST00804,35,11,177846.58,64,455,Champions,0.1330021573670282,0.08327272727272728,0.0
CUST00805,102,6,106506.64,51,224,Hibernating,0.2722379581795818,0.13683333333333333,0.0
CUST00806,20,6,61540.22,20,422,Potential Loyalists,0.18156888068880692,0.1125,0.0
CUST00807,8,10,125432.38,58,554,Champions,0.11255466338663386,0.0518,0.0
CUST00808,39,13,109670.55,53,354,Loyal Customers,0.11362696691582301,0.08984615384615385,0.0
CUST00809,98,3,12573.76,9,211,Hibernating,0.2882041820418204,0.0,0.0
CUST00810,129,8,89161.29,37,133,At Risk,0.2672227847163087,0.040875,0.02564102564102564
CUST00811,4,6,95412.72,46,523,Potential Loyalists,0.16651241559354374,0.1025,0.04081632653061224
CUST00812,9,9,248229.95,77,545,Champions,0.12552432964329643,0.04911111111111111,0.0
CUST00813,32,5,28660.04,35,411,Potential Loyalists,0.19994843132431322,0.0568,0.0
CUST00814,75,7,106022.61,44,234,At Risk,0.2295313184560417,0.12357142857142857,0.0
CUST00815,33,12,219172.21000000002,73,455,Champions,0.12186027760910521,0.06791666666666667,0.06329113924050633
CUST00816,79,7,80761.81,45,233,At Risk,0.2311596032057585,0.08728571428571429,0.02127659574468085
CUST00817,4,8,38495.97,28,531,Potential Loyalists,0.13798933169331695,0.0735,0.03333333333333333
CUST00818,163,11,180257.49,62,155,At Risk,0.27029968375208224,0.06545454545454545,0.03076923076923077
CUST00819,33,8,86150.7,50,433,Potential Loyalists,0.16909433689721515,0.08349999999999999,0.019230769230769232
CUST00820,120,5,41530.43,33,111,Hibernating,0.2973821730217302,0.08399999999999999,0.0
CUST00821,120,4,80087.29000000001,60,113,Hibernating,0.31230471782459757,0.09575,0.016129032258064516
CUST00822,109,8,109187.92,51,134,At Risk,0.2481587226051506,0.064875,0.018867924528301886
